source,term_name,term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:BP,embryo implantation,GO:0007566,FALSE,0.024661686,1.607977241,55,54,4,21110,"MMP2,VEGFA,MMP9,IL1B"
GO:BP,positive regulation of glial cell proliferation,GO:0060252,FALSE,0.026176388,1.58209028,18,54,3,21110,"E2F1,IL1B,KRAS"
GO:BP,release of cytochrome c from mitochondria,GO:0001836,FALSE,0.026508509,1.576614697,56,54,4,21110,"BCL2,BCL2L2,BAX,MMP9"
GO:BP,homeostatic process,GO:0042592,FALSE,0.026748379,1.572702526,1673,54,15,21110,"BCL2,MYB,SIRT1,NOTCH1,ADAM17,CD34,BAX,VEGFA,STAT3,CXCL10,TGFB1,FOXP3,KDR,IL1B,KRAS"
GO:BP,regulation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0043281,TRUE,0.026906646,1.570140437,203,54,6,21110,"SIRT1,BAX,CDKN2A,VEGFA,MMP9,KLF4"
GO:BP,nephron epithelium development,GO:0072009,FALSE,0.027639476,1.558470202,119,54,5,21110,"BCL2,NOTCH1,CD34,VEGFA,TGFB1"
GO:BP,stem cell proliferation,GO:0072089,FALSE,0.027639476,1.558470202,119,54,5,21110,"CCNE1,NOTCH1,CD34,TGFB1,KDR"
GO:BP,mesenchyme development,GO:0060485,FALSE,0.028108042,1.551169413,310,54,7,21110,"BCL2,PDCD4,PTEN,NOTCH1,BMP7,TGFB1,IL1B"
GO:BP,positive regulation of DNA binding,GO:0043388,FALSE,0.028455236,1.545837815,57,54,4,21110,"GTF2B,MMP9,KLF4,SIRT2"
GO:BP,multi-organism reproductive process,GO:0044703,FALSE,0.029242919,1.533979273,206,54,6,21110,"BCL2,MMP2,VEGFA,MMP9,TGFB1,IL1B"
GO:BP,negative regulation of protein kinase activity,GO:0006469,FALSE,0.029242919,1.533979273,206,54,6,21110,"PDCD4,PTEN,SIRT1,BMP7,CDKN2A,IL1B"
GO:BP,transforming growth factor beta receptor signaling pathway,GO:0007179,FALSE,0.029242919,1.533979273,206,54,6,21110,"FMOD,SIRT1,ADAM17,STAT3,TGFB1,PPARA"
GO:BP,negative regulation of transport,GO:0051051,FALSE,0.029286791,1.533328215,436,54,8,21110,"GRM7,BCL2,PTEN,NOTCH1,PEA15,MMP9,TGFB1,IL1B"
GO:BP,protein localization to nucleus,GO:0034504,TRUE,0.029912085,1.524153311,313,54,7,21110,"CDH1,E2F3,NOTCH1,BMP7,CDKN2A,STAT3,TGFB1"
GO:BP,positive regulation of mitotic cell cycle,GO:0045931,FALSE,0.029968266,1.523338378,121,54,5,21110,"CDK4,CCND3,CDC25A,ADAM17,TGFB1"
GO:BP,regulation of cell-matrix adhesion,GO:0001952,FALSE,0.029968266,1.523338378,121,54,5,21110,"BCL2,PTEN,CDKN2A,VEGFA,KDR"
GO:BP,regulation of cytokine production involved in inflammatory response,GO:1900015,FALSE,0.030505233,1.51562565,58,54,4,21110,"PDCD4,STAT3,PER1,PPARA"
GO:BP,cytokine production involved in inflammatory response,GO:0002534,FALSE,0.030505233,1.51562565,58,54,4,21110,"PDCD4,STAT3,PER1,PPARA"
GO:BP,regulation of reproductive process,GO:2000241,FALSE,0.030889612,1.510187553,208,54,6,21110,"CDC25A,NOTCH1,BMP7,BAX,VEGFA,SIRT2"
GO:BP,leukocyte apoptotic process,GO:0071887,FALSE,0.031188618,1.506003868,122,54,5,21110,"BCL2,SIRT1,ADAM17,BAX,CDKN2A"
GO:BP,cellular component organization or biogenesis,GO:0071840,TRUE,0.031575393,1.50065123,8345,54,37,21110,"CDH1,GRM7,BCL2,MET,RAB21,FMOD,PTEN,CCNE1,SIRT1,BTG2,NOTCH1,GTF2B,ADAM17,BCL2L2,BMP7,VIM,XRN2,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,KLF4,CXCL10,TGFB1,SIRT2,EIF5A2,FOXP3,SRSF1,STAU1,KDR,IL1B,PPARA,KRAS"
GO:BP,regulation of cellular response to growth factor stimulus,GO:0090287,FALSE,0.031811048,1.497422017,316,54,7,21110,"SIRT1,NOTCH1,ADAM17,VEGFA,KDR,IL1B,PPARA"
GO:BP,response to estradiol,GO:0032355,FALSE,0.032447392,1.488820206,123,54,5,21110,"BCL2L2,BMP7,MMP2,STAT3,TGFB1"
GO:BP,regulation of protein deacetylation,GO:0090311,FALSE,0.032661914,1.485958363,59,54,4,21110,"SIRT1,VEGFA,TGFB1,FOXP3"
GO:BP,morphogenesis of an epithelial sheet,GO:0002011,FALSE,0.032661914,1.485958363,59,54,4,21110,"PTEN,NOTCH1,ADAM17,BMP7"
GO:BP,cell morphogenesis involved in neuron differentiation,GO:0048667,FALSE,0.035317675,1.452007893,590,54,9,21110,"CDH1,BCL2,RAB21,PTEN,NOTCH1,BMP7,HPRT1,VEGFA,ELAVL4"
GO:BP,T cell proliferation,GO:0042098,FALSE,0.035336378,1.451777965,213,54,6,21110,"CCND3,BAX,CDKN2A,TGFB1,FOXP3,IL1B"
GO:BP,response to cytokine,GO:0034097,FALSE,0.03585855,1.445407275,919,54,11,21110,"BCL2,CDK4,SIRT1,NOTCH1,ADAM17,VIM,MMP2,STAT3,KLF4,CXCL10,IL1B"
GO:BP,regulation of neuron projection development,GO:0010975,FALSE,0.03618598,1.441459656,449,54,8,21110,"CDH1,RAB21,PTEN,BMP7,VIM,VEGFA,ELAVL4,KLF4"
GO:BP,regulation of transmembrane transport,GO:0034762,FALSE,0.036276064,1.440379845,592,54,9,21110,"BCL2,PEA15,BAX,MMP9,KCNH1,CYBB,CXCL10,TGFB1,IL1B"
GO:BP,respiratory system development,GO:0060541,FALSE,0.036284841,1.440274774,214,54,6,21110,"MYCN,NOTCH1,VEGFA,TGFB1,KDR,KRAS"
GO:BP,vascular wound healing,GO:0061042,TRUE,0.036437702,1.438449023,20,54,3,21110,"CD34,VEGFA,KDR"
GO:BP,heart development,GO:0007507,FALSE,0.037256574,1.428797083,594,54,9,21110,"PDCD4,PTEN,NOTCH1,BMP7,MMP2,VEGFA,TGFB1,KDR,PPARA"
GO:BP,immune response,GO:0006955,FALSE,0.037693541,1.423733068,1946,54,16,21110,"BCL2,MYB,SIRT1,NOTCH1,ADAM17,VIM,BAX,HPRT1,STAT3,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,FOXP3,IL1B"
GO:BP,cellular response to light stimulus,GO:0071482,FALSE,0.037883905,1.421545267,127,54,5,21110,"CDC25A,SIRT1,BAX,MMP2,MMP9"
GO:BP,regulation of endopeptidase activity,GO:0052548,TRUE,0.038116814,1.418883406,325,54,7,21110,"SIRT1,BAX,CDKN2A,VEGFA,MMP9,STAT3,KLF4"
GO:BP,multi-multicellular organism process,GO:0044706,FALSE,0.038243477,1.417442627,216,54,6,21110,"BCL2,MMP2,VEGFA,MMP9,TGFB1,IL1B"
GO:BP,regulation of cell-substrate adhesion,GO:0010810,FALSE,0.038243477,1.417442627,216,54,6,21110,"BCL2,PTEN,NOTCH1,CDKN2A,VEGFA,KDR"
GO:BP,negative regulation of transmembrane transport,GO:0034763,FALSE,0.039347779,1.405079774,128,54,5,21110,"BCL2,PEA15,MMP9,TGFB1,IL1B"
GO:BP,apoptotic signaling pathway,GO:0097190,FALSE,0.039807389,1.400036306,599,54,9,21110,"BCL2,PTEN,SIRT1,BCL2L2,PEA15,E2F1,BAX,MMP9,IL1B"
GO:BP,cardiac vascular smooth muscle cell development,GO:0060948,TRUE,0.040075588,1.397120095,3,54,2,21110,"NOTCH1,VEGFA"
GO:BP,apoptotic process involved in embryonic digit morphogenesis,GO:1902263,TRUE,0.040075588,1.397120095,3,54,2,21110,"NOTCH1,BAX"
GO:BP,regulation of nitrogen utilization,GO:0006808,TRUE,0.040075588,1.397120095,3,54,2,21110,"BCL2,BAX"
GO:BP,positive regulation of macrophage apoptotic process,GO:2000111,TRUE,0.040075588,1.397120095,3,54,2,21110,"SIRT1,CDKN2A"
GO:BP,developmental maturation,GO:0021700,FALSE,0.041233667,1.384748037,329,54,7,21110,"BCL2,PTEN,MMP2,VEGFA,TGFB1,SIRT2,KDR"
GO:BP,response to mechanical stimulus,GO:0009612,FALSE,0.041340725,1.383621907,219,54,6,21110,"BTG2,MMP2,CXCL10,TGFB1,MAP3K14,IL1B"
GO:BP,cellular nitrogen compound catabolic process,GO:0044270,FALSE,0.041725002,1.379603639,458,54,8,21110,"BTG2,E2F1,VIM,XRN2,BAX,HPRT1,CDKN2A,ELAVL4"
GO:BP,regulation of vascular associated smooth muscle cell proliferation,GO:1904705,TRUE,0.042425238,1.372375718,63,54,4,21110,"PDCD4,PTEN,MMP2,MMP9"
GO:BP,heterocycle catabolic process,GO:0046700,FALSE,0.043048206,1.366044938,460,54,8,21110,"BTG2,E2F1,VIM,XRN2,BAX,HPRT1,CDKN2A,ELAVL4"
GO:BP,cellular response to molecule of bacterial origin,GO:0071219,FALSE,0.043515739,1.361353638,221,54,6,21110,"CDK4,PDCD4,VIM,CXCL10,SIRT2,IL1B"
GO:BP,nucleocytoplasmic transport,GO:0006913,TRUE,0.044558389,1.351070523,333,54,7,21110,"CDH1,E2F3,NOTCH1,CDKN2A,STAT3,TGFB1,IL1B"
GO:BP,nuclear transport,GO:0051169,FALSE,0.044558389,1.351070523,333,54,7,21110,"CDH1,E2F3,NOTCH1,CDKN2A,STAT3,TGFB1,IL1B"
GO:BP,biological process involved in interspecies interaction between organisms,GO:0044419,FALSE,0.046315745,1.334271343,1752,54,15,21110,"CDH1,BCL2,CDK4,PDCD4,NOTCH1,ADAM17,VIM,BAX,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,FOXP3,IL1B"
GO:BP,plasma membrane bounded cell projection organization,GO:0120036,FALSE,0.046371836,1.333745711,1535,54,14,21110,"CDH1,GRM7,BCL2,RAB21,PTEN,BTG2,NOTCH1,BMP7,VIM,HPRT1,MMP2,VEGFA,ELAVL4,KLF4"
GO:BP,regulation of chemotaxis,GO:0050920,FALSE,0.046950539,1.328359414,224,54,6,21110,"MET,NOTCH1,ADAM17,VEGFA,CXCL10,KDR"
GO:BP,regulation of morphogenesis of an epithelium,GO:1905330,FALSE,0.048038876,1.318407159,65,54,4,21110,"BMP7,VEGFA,CXCL10,TGFB1"
GO:BP,vascular associated smooth muscle cell proliferation,GO:1990874,FALSE,0.048038876,1.318407159,65,54,4,21110,"PDCD4,PTEN,MMP2,MMP9"
GO:BP,extrinsic apoptotic signaling pathway,GO:0097191,FALSE,0.048142848,1.317468222,225,54,6,21110,"BCL2,PTEN,BCL2L2,PEA15,BAX,IL1B"
GO:CC,nucleoplasm,GO:0005654,TRUE,0.000275417,3.560009139,4203,54,26,22122,"BCL2,MYB,CDK4,MYCN,CCND3,CDC25A,PTEN,CCNE1,E2F3,SIRT1,NOTCH1,CCNG1,GTF2B,TGIF1,PEA15,E2F1,XRN2,CDKN2A,STAT3,KLF4,MAP3K14,PER1,S100P,FOXP3,SRSF1,PPARA"
GO:CC,Bcl-2 family protein complex,GO:0097136,TRUE,0.00071243,3.147257753,12,54,3,22122,"BCL2,BCL2L2,BAX"
GO:CC,cytosol,GO:0005829,TRUE,0.001037968,2.9838161,5453,54,29,22122,"BCL2,MYB,CDK4,PDCD4,RAB21,CCND3,CDC25A,PTEN,CCNE1,SIRT1,BTG2,NOTCH1,ADAM17,BCL2L2,PEA15,VIM,BAX,HPRT1,CDKN2A,ELAVL4,STAT3,KLF4,SIRT2,MAP3K14,PER1,EIF5A2,STAU1,IL1B,KRAS"
GO:CC,cyclin D3-CDK4 complex,GO:0097130,TRUE,0.00139915,2.854135796,2,54,2,22122,"CDK4,CCND3"
GO:CC,intracellular organelle lumen,GO:0070013,FALSE,0.001814925,2.741141424,6635,54,32,22122,"BCL2,MYB,CDK4,MYCN,CCND3,CDC25A,FMOD,PTEN,CCNE1,E2F3,SIRT1,NOTCH1,CCNG1,GTF2B,ADAM17,TGIF1,PEA15,E2F1,VIM,XRN2,CDKN2A,VEGFA,MMP9,STAT3,KLF4,SIRT2,MAP3K14,PER1,S100P,FOXP3,SRSF1,PPARA"
GO:CC,membrane-enclosed lumen,GO:0031974,FALSE,0.001814925,2.741141424,6635,54,32,22122,"BCL2,MYB,CDK4,MYCN,CCND3,CDC25A,FMOD,PTEN,CCNE1,E2F3,SIRT1,NOTCH1,CCNG1,GTF2B,ADAM17,TGIF1,PEA15,E2F1,VIM,XRN2,CDKN2A,VEGFA,MMP9,STAT3,KLF4,SIRT2,MAP3K14,PER1,S100P,FOXP3,SRSF1,PPARA"
GO:CC,organelle lumen,GO:0043233,FALSE,0.001814925,2.741141424,6635,54,32,22122,"BCL2,MYB,CDK4,MYCN,CCND3,CDC25A,FMOD,PTEN,CCNE1,E2F3,SIRT1,NOTCH1,CCNG1,GTF2B,ADAM17,TGIF1,PEA15,E2F1,VIM,XRN2,CDKN2A,VEGFA,MMP9,STAT3,KLF4,SIRT2,MAP3K14,PER1,S100P,FOXP3,SRSF1,PPARA"
GO:CC,cyclin-dependent protein kinase holoenzyme complex,GO:0000307,FALSE,0.002358619,2.627342201,55,54,4,22122,"CDK4,CCND3,CCNE1,CCNG1"
GO:CC,membrane-bounded organelle,GO:0043227,TRUE,0.00424332,2.372294197,15705,54,51,22122,"CDH1,BCL2,MYB,CDK4,PDCD4,RAB21,MYCN,CCND3,CDC25A,FMOD,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,CCNG1,GTF2B,ADAM17,TGIF1,BCL2L2,PEA15,E2F1,BMP7,VIM,XRN2,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CYBB,TGFB1,SIRT2,MAP3K14,PER1,EIF5A2,S100P,FOXP3,SRSF1,STAU1,KDR,IL1B,PPARA,KRAS"
GO:CC,nuclear lumen,GO:0031981,FALSE,0.004317374,2.364780279,5499,54,28,22122,"BCL2,MYB,CDK4,MYCN,CCND3,CDC25A,PTEN,CCNE1,E2F3,SIRT1,NOTCH1,CCNG1,GTF2B,TGIF1,PEA15,E2F1,VIM,XRN2,CDKN2A,STAT3,KLF4,SIRT2,MAP3K14,PER1,S100P,FOXP3,SRSF1,PPARA"
GO:CC,cytoplasm,GO:0005737,FALSE,0.004428406,2.353752526,12365,54,45,22122,"CDH1,GRM7,BCL2,MYB,CDK4,PDCD4,RAB21,CCND3,CDC25A,FMOD,PTEN,CCNE1,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,BCL2L2,PEA15,E2F1,VIM,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CYBB,TGFB1,SIRT2,MAP3K14,PER1,EIF5A2,S100P,FOXP3,SRSF1,STAU1,KDR,IL1B,KRAS"
GO:CC,nuclear envelope,GO:0005635,TRUE,0.005732698,2.241640958,492,54,8,22122,"BCL2,CDK4,SIRT1,BAX,ELAVL4,KCNH1,CYBB,EIF5A2"
GO:CC,intracellular membrane-bounded organelle,GO:0043231,FALSE,0.006673076,2.175673921,14642,54,49,22122,"CDH1,BCL2,MYB,CDK4,PDCD4,RAB21,MYCN,CCND3,CDC25A,FMOD,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,CCNG1,GTF2B,ADAM17,TGIF1,BCL2L2,PEA15,E2F1,VIM,XRN2,CD34,BAX,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CYBB,TGFB1,SIRT2,MAP3K14,PER1,EIF5A2,S100P,FOXP3,SRSF1,STAU1,KDR,IL1B,PPARA,KRAS"
GO:CC,pore complex,GO:0046930,TRUE,0.008218311,2.085217406,26,54,3,22122,"BCL2,CD34,BAX"
GO:CC,anchoring junction,GO:0070161,TRUE,0.01353664,1.868489132,902,54,10,22122,"CDH1,CDK4,RAB21,NOTCH1,ADAM17,VIM,VEGFA,SIRT2,KDR,KRAS"
GO:CC,chromatin,GO:0000785,TRUE,0.02175367,1.662467465,1369,54,12,22122,"CDK4,MYCN,E2F3,SIRT1,TGIF1,E2F1,CDKN2A,STAT3,KLF4,SIRT2,FOXP3,PPARA"
GO:CC,cell junction,GO:0030054,FALSE,0.049354048,1.306677225,2230,54,15,22122,"CDH1,GRM7,CDK4,RAB21,PTEN,NOTCH1,ADAM17,VIM,VEGFA,ELAVL4,KCNH1,SIRT2,STAU1,KDR,KRAS"
KEGG,MicroRNAs in cancer,KEGG:05206,FALSE,1.37E-12,11.86278332,310,46,18,8161,"BCL2,MET,PDCD4,CDC25A,PTEN,CCNE1,E2F3,SIRT1,NOTCH1,CCNG1,BCL2L2,E2F1,VIM,CDKN2A,VEGFA,MMP9,STAT3,KRAS"
KEGG,Bladder cancer,KEGG:05219,FALSE,5.89E-11,10.22967193,41,46,9,8161,"CDH1,CDK4,E2F3,E2F1,CDKN2A,MMP2,VEGFA,MMP9,KRAS"
KEGG,Endocrine resistance,KEGG:01522,FALSE,6.24E-09,8.204754602,95,46,10,8161,"BCL2,CDK4,E2F3,NOTCH1,E2F1,BAX,CDKN2A,MMP2,MMP9,KRAS"
KEGG,AGE-RAGE signaling pathway in diabetic complications,KEGG:04933,FALSE,1.05E-08,7.979779073,100,46,10,8161,"BCL2,CDK4,BAX,MMP2,VEGFA,STAT3,CYBB,TGFB1,IL1B,KRAS"
KEGG,Pathways in cancer,KEGG:05200,FALSE,1.21E-08,7.917832647,529,46,18,8161,"CDH1,BCL2,MET,CDK4,CCND3,PTEN,CCNE1,E2F3,NOTCH1,E2F1,BAX,CDKN2A,MMP2,VEGFA,MMP9,STAT3,TGFB1,KRAS"
KEGG,Melanoma,KEGG:05218,FALSE,1.26E-08,7.899458308,72,46,9,8161,"CDH1,MET,CDK4,PTEN,E2F3,E2F1,BAX,CDKN2A,KRAS"
KEGG,Pancreatic cancer,KEGG:05212,FALSE,2.08E-08,7.682883454,76,46,9,8161,"CDK4,E2F3,E2F1,BAX,CDKN2A,VEGFA,STAT3,TGFB1,KRAS"
KEGG,Cellular senescence,KEGG:04218,FALSE,5.03E-08,7.298562718,156,46,11,8161,"CDK4,CCND3,CDC25A,PTEN,CCNE1,E2F3,SIRT1,E2F1,CDKN2A,TGFB1,KRAS"
KEGG,Non-small cell lung cancer,KEGG:05223,FALSE,3.77E-07,6.423228658,72,46,8,8161,"MET,CDK4,E2F3,E2F1,BAX,CDKN2A,STAT3,KRAS"
KEGG,p53 signaling pathway,KEGG:04115,FALSE,4.22E-07,6.374628759,73,46,8,8161,"BCL2,CDK4,CCND3,PTEN,CCNE1,CCNG1,BAX,CDKN2A"
KEGG,Epstein-Barr virus infection,KEGG:05169,FALSE,6.33E-07,6.19873283,198,46,11,8161,"BCL2,CDK4,CCND3,CCNE1,E2F3,E2F1,VIM,BAX,STAT3,CXCL10,MAP3K14"
KEGG,EGFR tyrosine kinase inhibitor resistance,KEGG:01521,FALSE,7.99E-07,6.097502628,79,46,8,8161,"BCL2,MET,PTEN,BAX,VEGFA,STAT3,KDR,KRAS"
KEGG,Human T-cell leukemia virus 1 infection,KEGG:05166,FALSE,1.81231E-06,5.741767775,219,46,11,8161,"CDK4,CCND3,PTEN,CCNE1,E2F3,E2F1,BAX,CDKN2A,TGFB1,MAP3K14,KRAS"
KEGG,Gastric cancer,KEGG:05226,FALSE,7.93194E-06,5.100620326,148,46,9,8161,"CDH1,BCL2,MET,CCNE1,E2F3,E2F1,BAX,TGFB1,KRAS"
KEGG,Glioma,KEGG:05214,FALSE,1.28328E-05,4.891677948,75,46,7,8161,"CDK4,PTEN,E2F3,E2F1,BAX,CDKN2A,KRAS"
KEGG,Chronic myeloid leukemia,KEGG:05220,FALSE,1.40754E-05,4.851539781,76,46,7,8161,"CDK4,E2F3,E2F1,BAX,CDKN2A,TGFB1,KRAS"
KEGG,Hepatitis B,KEGG:05161,FALSE,1.63673E-05,4.786024267,161,46,9,8161,"BCL2,CCNE1,E2F3,E2F1,BAX,MMP9,STAT3,TGFB1,KRAS"
KEGG,Hepatocellular carcinoma,KEGG:05225,FALSE,2.12601E-05,4.672435353,166,46,9,8161,"MET,CDK4,PTEN,E2F3,E2F1,BAX,CDKN2A,TGFB1,KRAS"
KEGG,Small cell lung cancer,KEGG:05222,FALSE,5.27319E-05,4.277926611,92,46,7,8161,"BCL2,CDK4,PTEN,CCNE1,E2F3,E2F1,BAX"
KEGG,Prostate cancer,KEGG:05215,FALSE,7.57146E-05,4.120820226,97,46,7,8161,"BCL2,PTEN,CCNE1,E2F3,E2F1,MMP9,KRAS"
KEGG,Proteoglycans in cancer,KEGG:05205,FALSE,0.000126099,3.899286806,205,46,9,8161,"MET,PDCD4,MMP2,VEGFA,MMP9,STAT3,TGFB1,KDR,KRAS"
KEGG,Chemical carcinogenesis - receptor activation,KEGG:05207,FALSE,0.000160285,3.795108318,211,46,9,8161,"BCL2,CCND3,CDC25A,E2F1,VEGFA,STAT3,KLF4,PPARA,KRAS"
KEGG,Hepatitis C,KEGG:05160,FALSE,0.000168852,3.772493931,157,46,8,8161,"CDK4,E2F3,E2F1,BAX,STAT3,CXCL10,PPARA,KRAS"
KEGG,Cell cycle,KEGG:04110,FALSE,0.000168852,3.772493931,157,46,8,8161,"CDK4,CCND3,CDC25A,CCNE1,E2F3,E2F1,CDKN2A,TGFB1"
KEGG,Human cytomegalovirus infection,KEGG:05163,FALSE,0.000253255,3.596441289,223,46,9,8161,"CDK4,E2F3,E2F1,BAX,CDKN2A,VEGFA,STAT3,IL1B,KRAS"
KEGG,Measles,KEGG:05162,FALSE,0.000842545,3.074406821,139,46,7,8161,"BCL2,CDK4,CCND3,CCNE1,BAX,STAT3,IL1B"
KEGG,Viral carcinogenesis,KEGG:05203,FALSE,0.001017282,2.992558574,200,46,8,8161,"CDK4,CCND3,CCNE1,GTF2B,BAX,CDKN2A,STAT3,KRAS"
KEGG,Breast cancer,KEGG:05224,FALSE,0.001215482,2.915251645,147,46,7,8161,"CDK4,PTEN,E2F3,NOTCH1,E2F1,BAX,KRAS"
KEGG,PI3K-Akt signaling pathway,KEGG:04151,FALSE,0.001565455,2.805359397,353,46,10,8161,"BCL2,MYB,MET,CDK4,CCND3,PTEN,CCNE1,VEGFA,KDR,KRAS"
KEGG,Human papillomavirus infection,KEGG:05165,FALSE,0.005960219,2.224737774,331,46,9,8161,"CDK4,CCND3,PTEN,CCNE1,NOTCH1,E2F1,BAX,VEGFA,KRAS"
KEGG,Kaposi sarcoma-associated herpesvirus infection,KEGG:05167,FALSE,0.007202034,2.14254482,194,46,7,8161,"CDK4,E2F3,E2F1,BAX,VEGFA,STAT3,KRAS"
KEGG,Fluid shear stress and atherosclerosis,KEGG:05418,FALSE,0.008636147,2.063679982,138,46,6,8161,"BCL2,MMP2,VEGFA,MMP9,KDR,IL1B"
KEGG,Lipid and atherosclerosis,KEGG:05417,FALSE,0.013290705,1.876451985,214,46,7,8161,"BCL2,BAX,MMP9,STAT3,CYBB,IL1B,KRAS"
KEGG,Endometrial cancer,KEGG:05213,FALSE,0.023013943,1.638008968,58,46,4,8161,"CDH1,PTEN,BAX,KRAS"
KEGG,Inflammatory bowel disease,KEGG:05321,FALSE,0.029766121,1.526277756,62,46,4,8161,"STAT3,TGFB1,FOXP3,IL1B"
KEGG,Renal cell carcinoma,KEGG:05211,FALSE,0.042396788,1.372667049,68,46,4,8161,"MET,VEGFA,TGFB1,KRAS"
